"Champion Men's Powerblend Fleece Pullover Hoodie, up to Size 4XL",Cotton/polyester blend helps reduce pilling and shrinkage.,#cotton,112011,5,enable,1230,300,50,10,https://i5.walmartimages.com/asr/caad199b-81a7-4323-a25a-4fa64691e630_1.59dc710f33f31749e3992f1698cfd0ce.jpeg,champion,Jacket,winter,no,yes,Color,Blue,Material,Cotton
"Champion Men's Powerblend Fleece Pullover Hoodie, up to Size 4XL",Cotton/polyester blend helps reduce pilling and shrinkage.,#cotton,112012,5,enable,1230,300,50,10,https://i5.walmartimages.com/asr/caad199b-81a7-4323-a25a-4fa64691e630_1.59dc710f33f31749e3992f1698cfd0ce.jpeg,champion,Jacket,winter,no,yes,Color,Blue,Material,Cotton
"Champion Men's Powerblend Fleece Pullover Hoodie, up to Size 4XL",Cotton/polyester blend helps reduce pilling and shrinkage.,#cotton,112013,5,enable,1230,300,50,10,https://i5.walmartimages.com/asr/caad199b-81a7-4323-a25a-4fa64691e630_1.59dc710f33f31749e3992f1698cfd0ce.jpeg,champion,Jacket,winter,no,yes,Color,Blue,Material,Cotton
"Champion Men's Powerblend Fleece Pullover Hoodie, up to Size 4XL",Cotton/polyester blend helps reduce pilling and shrinkage.,#cotton,112014,5,enable,1230,300,50,10,https://i5.walmartimages.com/asr/caad199b-81a7-4323-a25a-4fa64691e630_1.59dc710f33f31749e3992f1698cfd0ce.jpeg,champion,Jacket,winter,no,yes,Color,Blue,Material,Cotton
"Champion Men's Powerblend Fleece Pullover Hoodie, up to Size 4XL",Cotton/polyester blend helps reduce pilling and shrinkage.,#cotton,112015,5,enable,1230,300,50,10,https://i5.walmartimages.com/asr/caad199b-81a7-4323-a25a-4fa64691e630_1.59dc710f33f31749e3992f1698cfd0ce.jpeg,champion,Jacket,winter,no,yes,Color,Blue,Material,Cotton
"Champion Men's Powerblend Fleece Pullover Hoodie, up to Size 4XL",Cotton/polyester blend helps reduce pilling and shrinkage.,#cotton,112016,5,enable,1230,300,50,10,https://i5.walmartimages.com/asr/caad199b-81a7-4323-a25a-4fa64691e630_1.59dc710f33f31749e3992f1698cfd0ce.jpeg,champion,Jacket,winter,no,yes,Color,Blue,Material,Cotton
"Champion Men's Powerblend Fleece Pullover Hoodie, up to Size 4XL",Cotton/polyester blend helps reduce pilling and shrinkage.,#cotton,112017,5,enable,1230,300,50,10,https://i5.walmartimages.com/asr/caad199b-81a7-4323-a25a-4fa64691e630_1.59dc710f33f31749e3992f1698cfd0ce.jpeg,champion,Jacket,winter,no,yes,Color,Blue,Material,Cotton
"Champion Men's Powerblend Fleece Pullover Hoodie, up to Size 4XL",Cotton/polyester blend helps reduce pilling and shrinkage.,#cotton,112018,5,enable,1230,300,50,10,https://i5.walmartimages.com/asr/caad199b-81a7-4323-a25a-4fa64691e630_1.59dc710f33f31749e3992f1698cfd0ce.jpeg,champion,Jacket,winter,no,yes,Color,Blue,Material,Cotton
"Champion Men's Powerblend Fleece Pullover Hoodie, up to Size 4XL",Cotton/polyester blend helps reduce pilling and shrinkage.,#cotton,112019,5,enable,1230,300,50,10,https://i5.walmartimages.com/asr/caad199b-81a7-4323-a25a-4fa64691e630_1.59dc710f33f31749e3992f1698cfd0ce.jpeg,champion,Jacket,winter,no,yes,Color,Blue,Material,Cotton
"Champion Men's Powerblend Fleece Pullover Hoodie, up to Size 4XL",Cotton/polyester blend helps reduce pilling and shrinkage.,#cotton,112020,5,enable,1230,300,50,10,https://i5.walmartimages.com/asr/caad199b-81a7-4323-a25a-4fa64691e630_1.59dc710f33f31749e3992f1698cfd0ce.jpeg,champion,Jacket,winter,no,yes,Color,Blue,Material,Cotton
